Time,price,feeGrowth0,feeGrowth1
2021-11-19 06:32:38.000,0.0002205736196,4.35756982059858e+39,1.71393000570773e+36
2021-11-19 06:58:59.000,0.0002205295115,4.35780202354898e+39,1.71397491923779e+36
2021-11-19 07:22:25.000,0.0002184445048,4.35889817572029e+39,1.71397491923779e+36
2021-11-19 07:41:43.000,0.0002184445048,4.35889817572029e+39,1.71397491923779e+36
2021-11-19 08:05:56.000,0.000218684914,4.36019878536981e+39,1.71428841222422e+36
2021-11-19 08:32:03.000,0.0002191884429,4.36089429352792e+39,1.71449890370246e+36
2021-11-19 08:56:53.000,0.0002188599232,4.36106711811006e+39,1.71449890370246e+36
2021-11-19 09:17:54.000,0.0002209709898,4.36106711811006e+39,1.71474280685695e+36
2021-11-19 09:44:29.000,0.0002216127036,4.36133796251382e+39,1.71487733735025e+36
2021-11-19 10:12:16.000,0.0002185974619,4.36316063215697e+39,1.71493070197804e+36
2021-11-19 10:33:26.000,0.0002185974619,4.36316063215697e+39,1.71493070197804e+36
2021-11-19 10:55:13.000,0.0002219231631,4.36322057174817e+39,1.71532838887424e+36
2021-11-19 11:22:35.000,0.0002236608451,4.36332327730726e+39,1.71555183716807e+36
2021-11-19 11:47:01.000,0.0002245572352,4.36349508561298e+39,1.71569289153354e+36
2021-11-19 12:12:15.000,0.0002449431824,4.36473841583652e+39,1.71828593112844e+36
2021-11-19 12:34:44.000,0.0002470833775,4.36543915258785e+39,1.71869280199686e+36
2021-11-19 12:59:51.000,0.0002537944025,4.36568578559999e+39,1.71948341810358e+36
2021-11-19 13:24:09.000,0.0002593357153,4.36568578559999e+39,1.72007895001491e+36
2021-11-19 13:48:05.000,0.0002589988148,4.3675182604062e+39,1.72052031071232e+36
2021-11-19 14:12:00.000,0.0002627551909,4.37264611794136e+39,1.72227808050446e+36
2021-11-19 14:37:42.000,0.0002634918995,4.37383676803386e+39,1.72266833832237e+36
2021-11-19 15:01:31.000,0.0002645743797,4.37553484301128e+39,1.72323202207887e+36
2021-11-19 15:20:01.000,0.0002647066934,4.37629301563638e+39,1.72344605832756e+36
2021-11-19 15:45:54.000,0.0002637027668,4.37669874786925e+39,1.72344605832756e+36
2021-11-19 16:08:55.000,0.0002585589128,4.37882572755356e+39,1.72345679519348e+36
2021-11-19 16:28:37.000,0.0002612095766,4.37912141487735e+39,1.72381677409576e+36
2021-11-19 16:49:10.000,0.0002458511054,4.39086810078098e+39,1.72511848285132e+36
2021-11-19 17:10:10.000,0.0002458511054,4.39086810078098e+39,1.72511848285132e+36
2021-11-19 17:30:52.000,0.0002427972457,4.39366218454176e+39,1.72546561056306e+36
2021-11-19 17:55:11.000,0.0002437947079,4.39366218454176e+39,1.72557514111369e+36
2021-11-19 18:20:16.000,0.000238418522,4.39670401761888e+39,1.72571263508077e+36
2021-11-19 18:43:29.000,0.0002422394816,4.39674449275372e+39,1.72614689046941e+36
2021-11-19 19:04:18.000,0.0002482721691,4.39718435965684e+39,1.72691356420047e+36
2021-11-19 19:25:18.000,0.0002477513706,4.3976049516295e+39,1.72696120432968e+36
2021-11-19 19:50:16.000,0.00024839633,4.39901834105616e+39,1.72738564966233e+36
2021-11-19 20:17:27.000,0.000248719439,4.39927180471104e+39,1.72748343195574e+36
2021-11-19 20:40:53.000,0.0002508424582,4.40019134878935e+39,1.72794473136901e+36
2021-11-19 21:04:07.000,0.0002457773649,4.40280716918733e+39,1.72803913830677e+36
2021-11-19 21:26:38.000,0.0002450656785,4.40312600322575e+39,1.72803913830677e+36
2021-11-19 21:45:54.000,0.0002443071891,4.40361669386052e+39,1.72807689400687e+36
2021-11-19 22:09:07.000,0.000244258335,4.40372453795608e+39,1.72809684090439e+36
2021-11-19 22:35:13.000,0.000244258335,4.40391326512329e+39,1.72814348347572e+36
