Time,price,feeGrowth0,feeGrowth1
2023-02-17 02:55:11.000,0.0005874449492,7.22354954529657e+39,3.12858864052799e+36
2023-02-17 03:15:23.000,0.0005924592612,7.22354954529657e+39,3.12894560953159e+36
2023-02-17 03:35:23.000,0.0005853340548,7.22441101755681e+39,3.12894560953159e+36
2023-02-17 03:55:47.000,0.0005721972949,7.22603343593058e+39,3.12894560953159e+36
2023-02-17 04:15:59.000,0.0005721972949,7.22603343593058e+39,3.12894560953159e+36
2023-02-17 04:35:59.000,0.000556120656,7.22809481380835e+39,3.12894560953159e+36
2023-02-17 04:56:11.000,0.0005543994373,7.22882531043797e+39,3.12922558528525e+36
2023-02-17 05:16:11.000,0.0005608675902,7.22882662818055e+39,3.12969683432527e+36
2023-02-17 05:36:47.000,0.0005556203976,7.22950820729603e+39,3.12969683432527e+36
2023-02-17 05:57:23.000,0.0005578472185,7.22950829031319e+39,3.1298581126595e+36
2023-02-17 06:17:35.000,0.0005522968221,7.23023172987912e+39,3.1298581126595e+36
2023-02-17 06:37:35.000,0.0005407660135,7.23189064418057e+39,3.12991602864195e+36
2023-02-17 06:57:35.000,0.0005444555682,7.23191226333712e+39,3.13019980717355e+36
2023-02-17 07:17:35.000,0.0005510831653,7.23191226333712e+39,3.13068519922214e+36
2023-02-17 07:37:35.000,0.0005549540863,7.23191226333712e+39,3.13096732492519e+36
2023-02-17 07:57:35.000,0.0005474581733,7.23290500389891e+39,3.13096732492519e+36
2023-02-17 08:17:59.000,0.0005326621897,7.23709883965618e+39,3.13212214819777e+36
2023-02-17 08:38:11.000,0.0005360283856,7.23709883965618e+39,3.1323707187738e+36
2023-02-17 08:58:23.000,0.0005393619182,7.23709883965618e+39,3.13261847265041e+36
2023-02-17 09:18:35.000,0.0005425533995,7.23709883965618e+39,3.13285711380607e+36
2023-02-17 09:38:59.000,0.0005445100137,7.23709883965618e+39,3.13299908230442e+36
2023-02-17 09:58:59.000,0.0005450547689,7.23709883965618e+39,3.13304073270208e+36
2023-02-17 10:19:47.000,0.0005450547689,7.23709883965618e+39,3.13304073270208e+36
2023-02-17 10:40:11.000,0.0005344227903,7.23855571831892e+39,3.13304073270208e+36
2023-02-17 11:00:35.000,0.0005482799356,7.24011293916264e+39,3.13492673160733e+36
2023-02-17 11:20:47.000,0.0005525730258,7.24011293916264e+39,3.13524061087329e+36
2023-02-17 11:41:23.000,0.0005511382736,7.24034278848525e+39,3.13526308664266e+36
2023-02-17 12:01:59.000,0.0005514138979,7.24034278848525e+39,3.13528179610335e+36
2023-02-17 12:21:59.000,0.0005514138979,7.24034278848525e+39,3.13528179610335e+36
2023-02-17 12:41:59.000,0.0005514138979,7.24034278848525e+39,3.13528179610335e+36
2023-02-17 13:02:11.000,0.0005477319571,7.24083524318234e+39,3.13528179610335e+36
2023-02-17 13:22:35.000,0.0005476771894,7.2408372080421e+39,3.13528179610335e+36
2023-02-17 13:42:47.000,0.0005474034329,7.24087872928303e+39,3.13528179610335e+36
2023-02-17 14:03:11.000,0.0005374238029,7.243066082159e+39,3.13572550902736e+36
2023-02-17 14:24:11.000,0.0005400635095,7.243066082159e+39,3.13592062562956e+36
2023-02-17 14:44:59.000,0.0005463644058,7.243066082159e+39,3.13638709247969e+36
2023-02-17 15:05:23.000,0.0005422822042,7.24394142041902e+39,3.1365632547493e+36
2023-02-17 15:25:59.000,0.0005422822042,7.24394142041902e+39,3.1365632547493e+36
2023-02-17 15:46:23.000,0.0005476771894,7.24394142041902e+39,3.13696086207768e+36
2023-02-17 16:06:23.000,0.0005620465907,7.24394962228804e+39,3.1380145536684e+36
2023-02-17 16:26:47.000,0.000571796917,7.2448258936712e+39,3.1392163887614e+36
2023-02-17 16:46:47.000,0.0005713396852,7.24553089275392e+39,3.13958638587117e+36
2023-02-17 17:06:59.000,0.0005841062044,7.24553089275392e+39,3.14049996524488e+36
2023-02-17 17:26:59.000,0.0005975163744,7.24554974513667e+39,3.14145801513859e+36
2023-02-17 17:47:23.000,0.0005878562841,7.24724594446311e+39,3.14178598739288e+36
2023-02-17 18:07:23.000,0.0005806122343,7.24812873224173e+39,3.14178598739288e+36
2023-02-17 18:28:11.000,0.0005754104275,7.24876940510646e+39,3.14178598739288e+36
2023-02-17 18:48:23.000,0.0005697422514,7.2496359869546e+39,3.14187483236121e+36
2023-02-17 19:08:23.000,0.0005758133356,7.2496359869546e+39,3.14230952813117e+36
2023-02-17 19:28:59.000,0.0005847490426,7.2496359869546e+39,3.14294698007137e+36
2023-02-17 19:49:11.000,0.0005931112923,7.2496359869546e+39,3.14353909220806e+36
2023-02-17 20:09:23.000,0.0005931112923,7.2496359869546e+39,3.14353909220806e+36
2023-02-17 20:29:35.000,0.0005843398819,7.25068998981603e+39,3.14353909220806e+36
